CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL3344524	1796688	CHEMBL3344524	1796688		10	406.91	5.24	60.75	1	O\N=C\1/c2ccccc2c3c1c(NCCN4CCCCC4)nc5cc(Cl)ccc35	15083316	IC50	=	530	nM	6.28			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1437053	CHEMBL3390205	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human type A-positive red blood cells assessed as growth inhibition after 72 hrs by spectrophotometrically	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89596	CHEMBL3351756	25311562	Bioorg. Med. Chem.	2014	22	21	5757			
CHEMBL3335108	1791239	CHEMBL3335108	1791239		19	331.41	3.66	70.97	0	Cc1ccc(\C=N\N=C(/N)\CC(O)c2ccc3ccccc3c2)cc1	15128118	IC50	=	540	nM	6.27			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1432089	CHEMBL3389348	F	Antiplasmodial activity against Plasmodium falciparum 3D7 asexual blood stages after 3 days by HRP2 detection based ELISA method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89298	CHEMBL3351566	25195945	J. Med. Chem.	2014	57	19	7971			
CHEMBL3311424	1780534	CHEMBL3311424	1780534		7a	448.94	3.23	66.49	0	CN1C=C(OCc2ccccc2)C(=O)C=C1CNCCNc3ccnc4cc(Cl)ccc34	15011083	IC50	=	540	nM	6.27			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1456431	CHEMBL3368880	F	Antiplasmodial activity against Plasmodium falciparum 3D7 infected in erythrocytes assessed as [3H]hypoxanthine incorporation after 24 hrs by microbeta scintillation counting analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90381	CHEMBL3352080	24974345	Bioorg. Med. Chem. Lett.	2014	24	15	3263			
CHEMBL3109527	1614728	CHEMBL3109527	1614728		(+/-)-10r	439.55	5.79	65.42	1	N=C1NC(C(=O)N1C2CCCCC2)(c3ccccc3)c4cccc(OCc5ccccc5)c4	13891330	IC50	=	641	nM	6.19			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1286907	CHEMBL3110821	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in RBV after 72 hrs by SYBR Green I-based fluorescence method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76635	CHEMBL3108756		ACS Med. Chem. Lett.	2014	5	1	89			
CHEMBL3401317	1831517	CHEMBL3401317	1831517		11d	524.53	7	36.33	2	Clc1ccc2c(c1)c3nc4cc(Cl)cc(NCCCN5CCCCC5)c4cc3n2CCN6CCCC6	15164945	IC50	=	660	nM	6.18			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1465729	CHEMBL3405490	F	Antimalarial activity against ring stage Plasmodium falciparum 3D7 infected with human red blood cells incubated for 48 hrs by SYBR Green method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91115	CHEMBL3400065	25725608	Bioorg. Med. Chem.	2015	23	7	1530			
CHEMBL3109522	1614723	CHEMBL3109522	1614723		(+/-)-10m	410.51	4.59	69.08	0	N=C1NC(C(=O)N1C2CCCCC2)(c3ccccc3)c4cccc(c4)c5cccnc5	13891335	IC50	=	750	nM	6.12			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1286907	CHEMBL3110821	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in RBV after 72 hrs by SYBR Green I-based fluorescence method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76635	CHEMBL3108756		ACS Med. Chem. Lett.	2014	5	1	89			
CHEMBL3087895	1605377	CHEMBL3087895	1605377		3g	325.29	2.48	75.63	0	OC1=C(C(=O)Nc2ccc(F)cc2)C(=O)OC(=C1)c3ccccc3	13836543	IC50	=	900	nM	6.05			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1275216	CHEMBL3091119	F	Antimalarial activity against ring-stage Plasmodium falciparum 3D7 assessed as schizonticidal activity after 42 hrs	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76085	CHEMBL3085730	24211636	Eur. J. Med. Chem.	2013	70		607			
CHEMBL3344519	1796683	CHEMBL3344519	1796683		4	406.91	4.22	48.47	0	CN1CCN(CCNc2nc3ccc(Cl)cc3c4c5ccccc5C(=O)c24)CC1	15083314	IC50	=	1031	nM	5.99			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1437053	CHEMBL3390205	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human type A-positive red blood cells assessed as growth inhibition after 72 hrs by spectrophotometrically	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89596	CHEMBL3351756	25311562	Bioorg. Med. Chem.	2014	22	21	5757			
CHEMBL3260213	1745159	CHEMBL3260213	1745159		1h	292.37	4.89	26.53	0	CCC\C=C\C=C\c1nc2cccc(OC)c2n3cccc13	14668026	IC50	=	1600	nM	5.8			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1347469	CHEMBL3268261	F	Antimicrobial activity against chloroquine and mefloquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes after 48 hrs by SYBR Green I assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83300	CHEMBL3259800	24858543	Eur. J. Med. Chem.	2014	81		378			
CHEMBL3415874	1839068	CHEMBL3415874	1839068		1j	266.72	4.52	17.82	0	Cn1cc2c3ccccc3nc2c4cccc(Cl)c14	15217331	IC50	>	2000	nM				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1471795	CHEMBL3417906	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91542	CHEMBL3414562	25747499	Eur. J. Med. Chem.	2015	94		56			
CHEMBL3329581	1788568	CHEMBL3329581	1788568		7g	660.67	2.94	172.63	2	CC(=O)OC[C@H]1O[C@@H](CC(=O)\C=C\c2ccc(NC(=O)Nc3ccc4ccccc4c3)cc2)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C	15127425	IC50	=	2180	nM	5.66			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1454180	CHEMBL3363210	F	Antimalarial activity against Plasmodium falciparum 3D7 after 72 hrs by SYBR Green fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90818	CHEMBL3351535	25147607	ACS Med. Chem. Lett.	2014	5	8	878			
CHEMBL3402992	1833209	CHEMBL3402992	1833209		24	572.65	3.46	115.38	1	CC[C@@H](C)[C@H](N1C(=O)c2ccccc2C1=O)C(=O)N3CCN(CC3)C(=O)[C@H]([C@H](C)CC)N4C(=O)c5ccccc5C4=O	15183797	IC50	=	2440	nM	5.61			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1465119	CHEMBL3405451	F	Antimicrobial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocyte assessed as parasite viability after 42 hrs by [3H]hypoxanthine incorporation based liquid scintillation counting analysis in presence of 6.25 ng/ml	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91160	CHEMBL3400128	25766631	Bioorg. Med. Chem.	2015	23	8	1817			
CHEMBL3353310	1817417	CHEMBL3353310	1817417		6s	303.31	3.41	60.77	0	ON1C(=O)C(=Cc2cc(O)ccc12)c3cccc4ccccc34	14971662	IC50	=	2500	nM	5.6			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1444305	CHEMBL3380888	F	Antiplasmodial activity against Plasmodium falciparum 3D7 incubated for 36 to 42 hrs by Giemsa staining method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90074	CHEMBL3351258	25544370	Bioorg. Med. Chem. Lett.	2015	25	3	607			
CHEMBL3338918	1793423	CHEMBL3338918	1793423		6b	568.72	5.72	73.2	2	Cc1ccc2[S+]([O-])C[C@@H]3[C@@H](OCc4ccccc4)[C@H](OCc5ccccc5)[C@@H](COCc6ccccc6)O[C@@H]3c2c1	15119920	IC50	=	2570	nM	5.59			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1438359	CHEMBL3382422	F	Antimalarial activity against Plasmodium falciparum 3D7 after 48 hrs by parasite lactate dehydrogenase assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89443	CHEMBL3352507	25255435	Eur. J. Med. Chem.	2014	87		197			
CHEMBL3353299	1817406	CHEMBL3353299	1817406		6h	287.31	3.65	40.54	0	ON1C(=O)C(=Cc2ccccc12)c3cccc4ccccc34	14971651	IC50	=	2600	nM	5.59			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1444305	CHEMBL3380888	F	Antiplasmodial activity against Plasmodium falciparum 3D7 incubated for 36 to 42 hrs by Giemsa staining method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90074	CHEMBL3351258	25544370	Bioorg. Med. Chem. Lett.	2015	25	3	607			
CHEMBL3260209	1745155	CHEMBL3260209	1745155		1d	264.32	3.97	26.53	0	COc1cccc2nc(\C=C\C=C\C)c3cccn3c12	14668022	IC50	=	3200	nM	5.49			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1347469	CHEMBL3268261	F	Antimicrobial activity against chloroquine and mefloquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes after 48 hrs by SYBR Green I assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83300	CHEMBL3259800	24858543	Eur. J. Med. Chem.	2014	81		378			
CHEMBL3260212	1745158	CHEMBL3260212	1745158		1g	292.37	4.89	26.53	0	CCC\C=C\C=C\c1nc2ccc(OC)cc2n3cccc13	14668025	IC50	=	3300	nM	5.48			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1347469	CHEMBL3268261	F	Antimicrobial activity against chloroquine and mefloquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes after 48 hrs by SYBR Green I assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83300	CHEMBL3259800	24858543	Eur. J. Med. Chem.	2014	81		378			
CHEMBL3338916	1793421	CHEMBL3338916	1793421		5f	604.75	6.14	73.2	2	[O-][S+]1C[C@@H]2[C@@H](OCc3ccccc3)[C@H](OCc4ccccc4)[C@@H](COCc5ccccc5)O[C@@H]2c6c1ccc7ccccc67	15119922	IC50	=	3550	nM	5.45			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1438359	CHEMBL3382422	F	Antimalarial activity against Plasmodium falciparum 3D7 after 48 hrs by parasite lactate dehydrogenase assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89443	CHEMBL3352507	25255435	Eur. J. Med. Chem.	2014	87		197			
CHEMBL3353314	1817421	CHEMBL3353314	1817421		6w	295.29	3	59	0	Cc1ccccc1C2=Cc3c4OCOc4ccc3N(O)C2=O	14971666	IC50	=	3600	nM	5.44			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1444305	CHEMBL3380888	F	Antiplasmodial activity against Plasmodium falciparum 3D7 incubated for 36 to 42 hrs by Giemsa staining method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90074	CHEMBL3351258	25544370	Bioorg. Med. Chem. Lett.	2015	25	3	607			
CHEMBL3238459	1737013	CHEMBL3238459	1737013		5h	539.45	6.51	72.39	2	CCOC(=O)C1=CN(CC(F)(F)F)c2ccc3nc(c4ccc(F)cc4)c(nc3c2C1=O)c5ccc(F)cc5	14599597	IC50	=	3920	nM	5.41			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1338149	CHEMBL3242157	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 50 hrs by SYBR Green1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82233	CHEMBL3232776	24650715	Eur. J. Med. Chem.	2014	77		280			
CHEMBL3358130	1822285	CHEMBL3558725	1940571		3	579.77	2.69	137.14	1	COC1=CC(=O)N([C@H]1C)C(=O)CC[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)[NH+](C)C.[O-]C(=O)C(F)(F)F	15121651	IC50	=	4375	nM	5.36			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1435074	CHEMBL3388291	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes by [3H]-hypoxanthine incorporation assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89734	CHEMBL3351948	25412465	J. Med. Chem.	2014	57	24	10557			
CHEMBL1951742	1280732	CHEMBL1962409	1284120		3	436.53	4.22	76.73	0	[Br-].CN(C)c1cc[n+](Cc2ccc(cc2)c3ccc(Cn4cnc5c(N)ncnc45)cc3)cc1	15026512	IC50	=	4840	nM	5.32			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1448863	CHEMBL3375065	F	Antiplasmodial activity against Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 72 hrs by SYBR Green I dye based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90672	CHEMBL3351532	25089811	Eur. J. Med. Chem.	2014	85		289			
CHEMBL3353306	1817413	CHEMBL3353306	1817413		6o	347.36	3.62	59	0	COc1cc2C=C(C(=O)N(O)c2cc1OC)c3cccc4ccccc34	14971658	IC50	=	5000	nM	5.3			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1444305	CHEMBL3380888	F	Antiplasmodial activity against Plasmodium falciparum 3D7 incubated for 36 to 42 hrs by Giemsa staining method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90074	CHEMBL3351258	25544370	Bioorg. Med. Chem. Lett.	2015	25	3	607			
CHEMBL3353301	1817408	CHEMBL3353301	1817408		6j	305.25	3.69	40.54	0	ON1C(=O)C(=Cc2ccccc12)c3ccccc3C(F)(F)F	14971653	IC50	=	5900	nM	5.23			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1444305	CHEMBL3380888	F	Antiplasmodial activity against Plasmodium falciparum 3D7 incubated for 36 to 42 hrs by Giemsa staining method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90074	CHEMBL3351258	25544370	Bioorg. Med. Chem. Lett.	2015	25	3	607			
CHEMBL3114092	1617057	CHEMBL3139636	1628967		18, VAM2-18	408.49	3.79	72.61	0	Br.CN1C(=O)CN(CCCCCN2CCc3ccccc3C2)c4ccc(cc14)[N+](=O)[O-]	13910780	IC50	=	6470	ug.mL-1			Outside typical range	0	BAO_0000190	UO_0000274	http://www.openphacts.org/units/MicrogramPerMilliliter	1291179	CHEMBL3116668	F	Antimalarial activity against intraerythrocytic asexual stage of Plasmodium falciparum 3D7 assessed as inhibition of [G-3H]-hypoxanthine uptake by semiautomated microdilution method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76764	CHEMBL3112492	24513185	Bioorg. Med. Chem.	2014	22	5	1568			
CHEMBL3329596	1788583	CHEMBL3329596	1788583		8k	428.5	2.86	143.14	0	O[C@@H]1CO[C@@H](CC(=O)\C=C\c2cccc(NC(=S)Nc3ccccc3)c2)[C@H](O)[C@H]1O	15127440	IC50	=	6890	nM	5.16			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1454180	CHEMBL3363210	F	Antimalarial activity against Plasmodium falciparum 3D7 after 72 hrs by SYBR Green fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90818	CHEMBL3351535	25147607	ACS Med. Chem. Lett.	2014	5	8	878			
CHEMBL3329591	1788578	CHEMBL3329591	1788578		8f	458.53	2.35	163.37	1	OC[C@H]1O[C@@H](CC(=O)\C=C\c2ccc(NC(=S)Nc3ccccc3)cc2)[C@H](O)[C@@H](O)[C@@H]1O	15127435	IC50	=	11850	nM	4.93			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1454180	CHEMBL3363210	F	Antimalarial activity against Plasmodium falciparum 3D7 after 72 hrs by SYBR Green fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90818	CHEMBL3351535	25147607	ACS Med. Chem. Lett.	2014	5	8	878			
CHEMBL3233984	1732492	CHEMBL3233984	1732492		13	288.38	3.59	54.12	0	CCCCCC(=O)NCCc1c[nH]c2ccc(OC)cc12	14579774	IC50	=	19100	nM	4.72			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1338673	CHEMBL3242011	F	Antiplasmodial activity against ring stage synchronized Plasmodium falciparum 3D7 infected in erythrocytes assessed as parasitemia level after 48 hrs by flow cytometry relative to control	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82320	CHEMBL3232831	24699367	Eur. J. Med. Chem.	2014	78		375			
CHEMBL3238458	1737012	CHEMBL3238458	1737012		5g	485.48	5.85	72.39	1	CCOC(=O)C1=CN(CC)c2ccc3nc(c4ccc(F)cc4)c(nc3c2C1=O)c5ccc(F)cc5	14599596	IC50	=	32200	nM	4.49			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1338149	CHEMBL3242157	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 50 hrs by SYBR Green1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82233	CHEMBL3232776	24650715	Eur. J. Med. Chem.	2014	77		280			
CHEMBL1729464	1110195	CHEMBL1729464	1110195		18	364.39	1.86	66.92	0	O=C([C@H](Cc1ccccc1)N2C(=O)c3ccccc3C2=O)N4CCOCC4	15183824	IC50	=	49430	nM	4.31			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1465107	CHEMBL3405439	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocyte assessed as parasite viability after 48 hrs by [3H]hypoxanthine incorporation based liquid scintillation counting analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91160	CHEMBL3400128	25766631	Bioorg. Med. Chem.	2015	23	8	1817			
CHEMBL3358131	1822286	CHEMBL3558730	1940576		4	581.79	2.46	137.14	1	CO[C@H]1CC(=O)N([C@H]1C)C(=O)CC[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)[NH+](C)C.[O-]C(=O)C(F)(F)F	15121652	IC50	>	50000	nM				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1435074	CHEMBL3388291	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes by [3H]-hypoxanthine incorporation assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89734	CHEMBL3351948	25412465	J. Med. Chem.	2014	57	24	10557			
CHEMBL3233228	1731729	CHEMBL3233228	1731729		6g	457.43	5.27	83.39	1	CCN1C=C(C(=O)O)C(=O)c2c1ccc3nc(c4ccc(F)cc4)c(nc23)c5ccc(F)cc5	14599608	IC50	>	50000	nM				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1338149	CHEMBL3242157	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 50 hrs by SYBR Green1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82233	CHEMBL3232776	24650715	Eur. J. Med. Chem.	2014	77		280			
CHEMBL3342268	1794410	CHEMBL3342268	1794410		7	330.21	1.24	134.68	0	OP(=O)(O)CCC(c1cccc2ccccc12)P(=O)(O)O	15101119	IC50	>	50000	nM				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1436201	CHEMBL3386563	F	Antimicrobial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as growth inhibition after 3 days by HRP2-based ELISA	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89435	CHEMBL3351943	25254502	J. Med. Chem.	2014	57	21	8827			
CHEMBL3342263	1794405	CHEMBL3342263	1794405		3b	291.19	-.08	135.13	0	COc1ccc(cc1)C(OCC(=O)NO)P(=O)(O)O	15101114	IC50	>	50000	nM				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1436201	CHEMBL3386563	F	Antimicrobial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as growth inhibition after 3 days by HRP2-based ELISA	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89435	CHEMBL3351943	25254502	J. Med. Chem.	2014	57	21	8827			
CHEMBL3233229	1731730	CHEMBL3233229	1731730		6h	511.4	5.93	83.39	2	OC(=O)C1=CN(CC(F)(F)F)c2ccc3nc(c4ccc(F)cc4)c(nc3c2C1=O)c5ccc(F)cc5	14599609	IC50	>	50000	nM				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1338149	CHEMBL3242157	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 50 hrs by SYBR Green1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82233	CHEMBL3232776	24650715	Eur. J. Med. Chem.	2014	77		280			
